attempt, points, estimate
37, 2200, 11.945454545454545
38, 2200, 11.258181818181818
39, 2200, 11.629090909090909
40, 2200, 12.010909090909092
41, 2200, 12.556363636363637
42, 2200, 12.207272727272727
43, 2200, 11.738181818181818
44, 2200, 12.032727272727273
45, 2200, 11.978181818181818
46, 2200, 11.825454545454546
47, 2200, 12.10909090909091
48, 2200, 12.185454545454546
49, 2200, 11.803636363636363
50, 2200, 12.12
1, 2250, 11.584
2, 2250, 11.882666666666667
3, 2250, 12.512
4, 2250, 11.744
5, 2250, 11.808
6, 2250, 12.373333333333333
7, 2250, 11.914666666666667
8, 2250, 12.106666666666667
9, 2250, 11.68
10, 2250, 12.266666666666667
11, 2250, 12.298666666666668
12, 2250, 12.32
13, 2250, 11.978666666666667
14, 2250, 11.786666666666667
15, 2250, 12.010666666666667
16, 2250, 12.245333333333333
17, 2250, 12.085333333333333
18, 2250, 11.925333333333333
19, 2250, 11.84
20, 2250, 12.085333333333333
21, 2250, 11.722666666666667
22, 2250, 11.573333333333334
23, 2250, 11.872
24, 2250, 12.170666666666667
25, 2250, 12.490666666666666
26, 2250, 12.661333333333333
27, 2250, 11.701333333333332
28, 2250, 11.648
29, 2250, 11.978666666666667
30, 2250, 12.213333333333333
31, 2250, 12.053333333333333
32, 2250, 12.053333333333333
33, 2250, 12.288
34, 2250, 12.149333333333333
35, 2250, 12.138666666666667
36, 2250, 11.989333333333333
37, 2250, 12.085333333333333
38, 2250, 12.426666666666666
39, 2250, 11.850666666666667
40, 2250, 12.192
41, 2250, 11.872
42, 2250, 11.690666666666667
43, 2250, 11.989333333333333
44, 2250, 11.882666666666667
45, 2250, 11.573333333333334
46, 2250, 12.672
47, 2250, 12.074666666666667
48, 2250, 12.224
49, 2250, 12.021333333333333
50, 2250, 11.957333333333333
1, 2300, 12.292173913043479
2, 2300, 11.833043478260869
3, 2300, 11.707826086956521
4, 2300, 11.92695652173913
5, 2300, 12.146086956521739
6, 2300, 11.958260869565217
7, 2300, 11.947826086956521
8, 2300, 12.427826086956522
9, 2300, 11.989565217391304
10, 2300, 11.916521739130435
11, 2300, 11.780869565217392
12, 2300, 12.219130434782608
13, 2300, 12.48
14, 2300, 12.041739130434783
15, 2300, 12.114782608695652
16, 2300, 11.770434782608696
17, 2300, 12.438260869565218
18, 2300, 11.582608695652175
19, 2300, 12.532173913043477
20, 2300, 11.52
21, 2300, 11.989565217391304
22, 2300, 12.02086956521739
23, 2300, 11.728695652173913
24, 2300, 11.728695652173913
25, 2300, 12.083478260869565
26, 2300, 11.405217391304348
27, 2300, 12.114782608695652
28, 2300, 11.874782608695652
29, 2300, 12.31304347826087
30, 2300, 11.874782608695652
31, 2300, 12.678260869565218
32, 2300, 12.198260869565217
33, 2300, 12.219130434782608
34, 2300, 12.740869565217391
35, 2300, 12.041739130434783
36, 2300, 12.31304347826087
37, 2300, 12.615652173913043
38, 2300, 11.885217391304348
39, 2300, 11.97913043478261
40, 2300, 11.707826086956521
41, 2300, 11.76
42, 2300, 12.375652173913043
43, 2300, 12.135652173913044
44, 2300, 11.697391304347827
45, 2300, 12.052173913043479
46, 2300, 11.989565217391304
47, 2300, 12.208695652173914
48, 2300, 11.833043478260869
49, 2300, 12.250434782608696
50, 2300, 12.156521739130435
1, 2350, 11.77531914893617
2, 2350, 12.459574468085107
3, 2350, 11.96936170212766
4, 2350, 12.296170212765958
5, 2350, 12.132765957446809
6, 2350, 11.887659574468085
7, 2350, 11.908085106382979
8, 2350, 11.908085106382979
9, 2350, 12
10, 2350, 12.163404255319149
11, 2350, 12.582127659574468
12, 2350, 12.296170212765958
13, 2350, 11.918297872340425
14, 2350, 11.908085106382979
15, 2350, 11.560851063829787
16, 2350, 11.877446808510639
17, 2350, 11.652765957446809
18, 2350, 12.081702127659575
19, 2350, 12.234893617021276
20, 2350, 12.582127659574468
21, 2350, 11.908085106382979
22, 2350, 11.897872340425533
23, 2350, 12.316595744680852
24, 2350, 12.306382978723404
25, 2350, 12.265531914893616
26, 2350, 11.223829787234042
27, 2350, 12.194042553191489
28, 2350, 12.03063829787234
29, 2350, 12.102127659574467
30, 2350, 11.918297872340425
31, 2350, 12.142978723404255
32, 2350, 12.173617021276597
33, 2350, 11.948936170212766
34, 2350, 11.877446808510639
35, 2350, 12.163404255319149
36, 2350, 11.71404255319149
37, 2350, 11.611914893617021
38, 2350, 12.408510638297873
39, 2350, 11.540425531914893
40, 2350, 11.550638297872341
41, 2350, 12.071489361702127
42, 2350, 12.22468085106383
43, 2350, 12.091914893617021
44, 2350, 11.948936170212766
45, 2350, 11.877446808510639
46, 2350, 12.245106382978724
47, 2350, 11.724255319148936
48, 2350, 11.591489361702127
49, 2350, 12.296170212765958
50, 2350, 12.163404255319149
1, 2400, 12.23
2, 2400, 12.2
3, 2400, 12.2
4, 2400, 11.78
5, 2400, 12.17
6, 2400, 12.34
7, 2400, 12.14
8, 2400, 12.34
9, 2400, 11.96
10, 2400, 11.86
11, 2400, 12.19
12, 2400, 11.9
13, 2400, 12.3
14, 2400, 11.69
15, 2400, 12.33
16, 2400, 12.04
17, 2400, 11.81
18, 2400, 12.21
19, 2400, 11.94
20, 2400, 11.78
21, 2400, 12.04
22, 2400, 12.45
23, 2400, 12.49
24, 2400, 11.88
25, 2400, 11.95
26, 2400, 12.01
27, 2400, 11.75
28, 2400, 11.84
29, 2400, 12.28
30, 2400, 12.28
31, 2400, 11.47
32, 2400, 12.45
33, 2400, 11.99
34, 2400, 11.97
35, 2400, 11.91
36, 2400, 11.94
37, 2400, 11.78
38, 2400, 11.79
39, 2400, 12.74
40, 2400, 12.06
41, 2400, 11.89
42, 2400, 12.04
43, 2400, 11.88
44, 2400, 11.85
45, 2400, 12.51
46, 2400, 11.75
47, 2400, 12.14
48, 2400, 12.3
49, 2400, 11.59
50, 2400, 11.93
1, 2450, 11.813877551020408
2, 2450, 12.205714285714286
3, 2450, 11.980408163265306
4, 2450, 12.097959183673469
5, 2450, 11.471020408163266
6, 2450, 11.696326530612245
7, 2450, 11.80408163265306
8, 2450, 11.843265306122449
9, 2450, 11.784489795918367
10, 2450, 11.941224489795918
11, 2450, 11.774693877551021
12, 2450, 11.93142857142857
13, 2450, 11.794285714285714
14, 2450, 11.862857142857143
15, 2450, 12.313469387755102
16, 2450, 12.078367346938775
17, 2450, 12.274285714285714
18, 2450, 11.431836734693878
19, 2450, 12.293877551020408
20, 2450, 12.029387755102041
21, 2450, 11.64734693877551
22, 2450, 11.735510204081633
23, 2450, 11.813877551020408
24, 2450, 12.205714285714286
25, 2450, 12.019591836734694
26, 2450, 11.87265306122449
27, 2450, 12
28, 2450, 11.666938775510204
29, 2450, 12.205714285714286
30, 2450, 12.38204081632653
31, 2450, 11.941224489795918
32, 2450, 11.627755102040817
33, 2450, 11.657142857142857
34, 2450, 12.244897959183673
35, 2450, 11.823673469387755
36, 2450, 12.019591836734694
37, 2450, 12.019591836734694
38, 2450, 12.244897959183673
39, 2450, 12.039183673469388
40, 2450, 11.93142857142857
41, 2450, 12
42, 2450, 11.970612244897959
43, 2450, 12.264489795918367
44, 2450, 12.38204081632653
45, 2450, 12.499591836734695
46, 2450, 11.902040816326531
47, 2450, 11.970612244897959
48, 2450, 12.205714285714286
49, 2450, 12
50, 2450, 12.764081632653062
1, 2500, 11.9136
2, 2500, 11.6448
3, 2500, 11.952
4, 2500, 11.5488
5, 2500, 11.76
6, 2500, 11.7216
7, 2500, 11.9232
8, 2500, 12.0768
9, 2500, 12.0864
10, 2500, 11.8272
11, 2500, 11.7984
12, 2500, 12.3456
13, 2500, 11.7216
14, 2500, 12.1248
15, 2500, 12
16, 2500, 12.5472
17, 2500, 12.3552
18, 2500, 12.1824
19, 2500, 12.0864
20, 2500, 11.7312
21, 2500, 12.2688
22, 2500, 11.9616
23, 2500, 11.472
24, 2500, 11.5392
25, 2500, 12.432
26, 2500, 11.8368
27, 2500, 12.2304
28, 2500, 11.9616
29, 2500, 12.4128
30, 2500, 11.904
31, 2500, 12.0864
32, 2500, 11.8368
33, 2500, 12.0288
34, 2500, 12.4032
35, 2500, 12.2976
36, 2500, 12.0096
37, 2500, 11.7792
38, 2500, 12.0192
39, 2500, 12.3168
40, 2500, 12.4128
41, 2500, 12.048
42, 2500, 11.9712
43, 2500, 11.76
44, 2500, 11.5296
45, 2500, 11.712
46, 2500, 12.0288
47, 2500, 11.6928
48, 2500, 11.7408
49, 2500, 11.9424
50, 2500, 11.8464
1, 2550, 12.112941176470589
2, 2550, 12.018823529411765
3, 2550, 11.849411764705883
4, 2550, 12.282352941176471
5, 2550, 11.708235294117648
6, 2550, 11.764705882352942
7, 2550, 12.235294117647058
8, 2550, 12.094117647058823
9, 2550, 12.225882352941177
10, 2550, 11.576470588235294
11, 2550, 11.727058823529411
12, 2550, 12
13, 2550, 12.047058823529412
14, 2550, 12.122352941176471
15, 2550, 12.32
16, 2550, 12.423529411764706
17, 2550, 12.018823529411765
18, 2550, 12.216470588235294
19, 2550, 12.028235294117646
20, 2550, 12.282352941176471
21, 2550, 12.056470588235294
22, 2550, 12.07529411764706
23, 2550, 12.291764705882352
24, 2550, 12.48
25, 2550, 11.971764705882354
26, 2550, 12.32
27, 2550, 12.009411764705883
28, 2550, 12
29, 2550, 11.538823529411765
30, 2550, 12.009411764705883
31, 2550, 12.263529411764706
32, 2550, 12.301176470588235
33, 2550, 11.981176470588235
34, 2550, 11.943529411764706
35, 2550, 12.056470588235294
36, 2550, 12.047058823529412
37, 2550, 12.225882352941177
38, 2550, 11.811764705882354
39, 2550, 11.896470588235294
40, 2550, 12.07529411764706
41, 2550, 11.774117647058823
42, 2550, 11.783529411764706
43, 2550, 11.896470588235294
44, 2550, 12.009411764705883
45, 2550, 11.670588235294117
46, 2550, 11.981176470588235
47, 2550, 11.849411764705883
48, 2550, 11.510588235294117
49, 2550, 11.858823529411765
50, 2550, 11.811764705882354
1, 2600, 12.323076923076924
2, 2600, 11.741538461538461
3, 2600, 11.87076923076923
4, 2600, 11.990769230769232
5, 2600, 11.972307692307693
6, 2600, 12.166153846153847
7, 2600, 11.935384615384615
8, 2600, 11.547692307692307
9, 2600, 12.138461538461538
10, 2600, 11.741538461538461
11, 2600, 11.907692307692308
12, 2600, 11.87076923076923
13, 2600, 12.138461538461538
14, 2600, 11.778461538461539
15, 2600, 12.064615384615385
16, 2600, 11.953846153846154
17, 2600, 12.009230769230768
18, 2600, 11.944615384615384
19, 2600, 12.452307692307693
20, 2600, 12.36923076923077
21, 2600, 12.313846153846153
22, 2600, 12.258461538461539
23, 2600, 11.76923076923077
24, 2600, 12.286153846153846
25, 2600, 11.806153846153846
26, 2600, 12.249230769230769
27, 2600, 12.101538461538462
28, 2600, 11.52
29, 2600, 12.166153846153847
30, 2600, 11.953846153846154
31, 2600, 12.313846153846153
32, 2600, 11.87076923076923
33, 2600, 12.12923076923077
34, 2600, 12.055384615384616
35, 2600, 12.12923076923077
36, 2600, 11.88
37, 2600, 11.833846153846153
38, 2600, 12.267692307692307
39, 2600, 11.649230769230769
40, 2600, 12.350769230769231
41, 2600, 11.806153846153846
42, 2600, 12.36
43, 2600, 12
44, 2600, 11.76923076923077
45, 2600, 11.972307692307693
46, 2600, 11.566153846153846
47, 2600, 12.276923076923078
48, 2600, 12.147692307692308
49, 2600, 12.064615384615385
50, 2600, 12.184615384615384
1, 2650, 11.909433962264151
2, 2650, 11.846037735849057
3, 2650, 11.87320754716981
4, 2650, 11.356981132075472
5, 2650, 12.01811320754717
6, 2650, 11.855094339622642
7, 2650, 11.827924528301887
8, 2650, 12.181132075471698
9, 2650, 11.719245283018868
10, 2650, 12.10867924528302
11, 2650, 11.737358490566038
12, 2650, 11.900377358490566
13, 2650, 11.864150943396226
14, 2650, 12.208301886792453
15, 2650, 12.01811320754717
16, 2650, 12.271698113207547
17, 2650, 12.362264150943396
18, 2650, 12.144905660377358
19, 2650, 12.289811320754717
20, 2650, 12.181132075471698
21, 2650, 12.244528301886792
22, 2650, 11.945660377358491
23, 2650, 11.55622641509434
24, 2650, 12.326037735849056
25, 2650, 11.184905660377359
26, 2650, 11.96377358490566
27, 2650, 12.507169811320754
28, 2650, 11.773584905660377
29, 2650, 11.972830188679245
30, 2650, 11.918490566037736
31, 2650, 12.208301886792453
32, 2650, 12.380377358490566
33, 2650, 12
34, 2650, 11.954716981132075
35, 2650, 12.01811320754717
36, 2650, 12.045283018867925
37, 2650, 12.389433962264151
38, 2650, 12.172075471698113
39, 2650, 11.954716981132075
40, 2650, 12.380377358490566
41, 2650, 11.927547169811321
42, 2650, 11.773584905660377
43, 2650, 11.728301886792453
44, 2650, 11.918490566037736
45, 2650, 11.918490566037736
46, 2650, 12.326037735849056
47, 2650, 12.12679245283019
48, 2650, 11.846037735849057
49, 2650, 12.12679245283019
50, 2650, 12.153962264150943
1, 2700, 11.822222222222223
2, 2700, 11.715555555555556
3, 2700, 12.63111111111111
4, 2700, 11.822222222222223
5, 2700, 12.275555555555556
6, 2700, 12.026666666666667
7, 2700, 11.875555555555556
8, 2700, 12.097777777777777
9, 2700, 11.475555555555555
10, 2700, 12.124444444444444
11, 2700, 11.955555555555556
12, 2700, 12.177777777777777
13, 2700, 12.16
14, 2700, 11.733333333333333
15, 2700, 11.928888888888888
16, 2700, 11.688888888888888
17, 2700, 11.813333333333333
18, 2700, 12.364444444444445
19, 2700, 12.08
20, 2700, 12.213333333333333
21, 2700, 11.982222222222223
22, 2700, 12.266666666666667
23, 2700, 11.982222222222223
24, 2700, 12.204444444444444
25, 2700, 11.653333333333334
26, 2700, 12.231111111111112
27, 2700, 11.822222222222223
28, 2700, 12.017777777777777
29, 2700, 11.902222222222223
30, 2700, 11.973333333333333
31, 2700, 12.533333333333333
32, 2700, 12.017777777777777
33, 2700, 12.63111111111111
34, 2700, 11.884444444444444
35, 2700, 12.062222222222223
36, 2700, 11.911111111111111
37, 2700, 11.697777777777778
38, 2700, 11.955555555555556
39, 2700, 12.257777777777777
40, 2700, 11.742222222222223
41, 2700, 12.364444444444445
42, 2700, 12.124444444444444
43, 2700, 11.875555555555556
44, 2700, 11.751111111111111
45, 2700, 11.964444444444444
46, 2700, 12
47, 2700, 12.088888888888889
48, 2700, 12.008888888888889
49, 2700, 11.875555555555556
50, 2700, 11.848888888888888
1, 2750, 12.357818181818182
2, 2750, 12.113454545454545
3, 2750, 11.912727272727272
4, 2750, 11.93890909090909
5, 2750, 12.192
6, 2750, 11.476363636363637
7, 2750, 12.15709090909091
8, 2750, 11.790545454545455
9, 2750, 11.633454545454546
10, 2750, 11.973818181818181
11, 2750, 11.982545454545454
12, 2750, 12.44509090909091
13, 2750, 12.087272727272728
14, 2750, 11.685818181818181
15, 2750, 12.200727272727272
16, 2750, 12.122181818181819
17, 2750, 11.895272727272728
18, 2750, 11.912727272727272
19, 2750, 11.65090909090909
20, 2750, 11.86909090909091
21, 2750, 11.895272727272728
22, 2750, 11.738181818181818
23, 2750, 12.03490909090909
24, 2750, 12.026181818181819
25, 2750, 11.781818181818181
26, 2750, 12.165818181818182
27, 2750, 11.668363636363637
28, 2750, 11.96509090909091
29, 2750, 12.148363636363637
30, 2750, 12.122181818181819
31, 2750, 11.973818181818181
32, 2750, 11.860363636363637
33, 2750, 12.200727272727272
34, 2750, 12.314181818181819
35, 2750, 11.904
36, 2750, 12.34909090909091
37, 2750, 11.912727272727272
38, 2750, 12.096
39, 2750, 12.017454545454546
40, 2750, 12.122181818181819
41, 2750, 11.895272727272728
42, 2750, 11.877818181818181
43, 2750, 12.261818181818182
44, 2750, 12.200727272727272
45, 2750, 12.34909090909091
46, 2750, 11.729454545454546
47, 2750, 12.261818181818182
48, 2750, 12.03490909090909
49, 2750, 11.991272727272728
50, 2750, 12.113454545454545
1, 2800, 12.025714285714285
2, 2800, 12.077142857142857
3, 2800, 11.811428571428571
4, 2800, 11.751428571428571
5, 2800, 12.385714285714286
6, 2800, 11.811428571428571
7, 2800, 11.888571428571428
8, 2800, 11.897142857142857
9, 2800, 11.965714285714286
10, 2800, 11.802857142857142
11, 2800, 11.965714285714286
12, 2800, 12.051428571428572
13, 2800, 12.128571428571428
14, 2800, 11.648571428571428
15, 2800, 12.154285714285715
16, 2800, 11.82857142857143
17, 2800, 11.7
18, 2800, 12.102857142857143
19, 2800, 12.471428571428572
20, 2800, 12.145714285714286
21, 2800, 11.768571428571429
22, 2800, 12.051428571428572
23, 2800, 12.18
24, 2800, 12.051428571428572
25, 2800, 11.914285714285715
26, 2800, 12.385714285714286
27, 2800, 12.248571428571429
28, 2800, 11.948571428571428
29, 2800, 12.025714285714285
30, 2800, 11.93142857142857
31, 2800, 12.06
32, 2800, 12.222857142857142
33, 2800, 12.248571428571429
34, 2800, 12.137142857142857
35, 2800, 12.034285714285714
36, 2800, 11.957142857142857
37, 2800, 12.111428571428572
38, 2800, 11.965714285714286
39, 2800, 12.462857142857143
40, 2800, 12.042857142857143
41, 2800, 11.785714285714286
42, 2800, 12.257142857142858
43, 2800, 12.06
44, 2800, 12.051428571428572
45, 2800, 12.017142857142858
46, 2800, 11.742857142857142
47, 2800, 12.034285714285714
48, 2800, 11.76
49, 2800, 12.145714285714286
50, 2800, 12.402857142857142
1, 2850, 11.713684210526315
2, 2850, 11.882105263157895
3, 2850, 12.193684210526316
4, 2850, 12.572631578947368
5, 2850, 12.261052631578947
6, 2850, 12.143157894736841
7, 2850, 11.882105263157895
8, 2850, 11.856842105263159
9, 2850, 11.536842105263158
10, 2850, 12.362105263157895
11, 2850, 11.898947368421053
12, 2850, 11.284210526315789
13, 2850, 11.823157894736843
14, 2850, 12.101052631578947
15, 2850, 11.696842105263158
16, 2850, 12.016842105263159
17, 2850, 12.597894736842106
18, 2850, 11.966315789473684
19, 2850, 11.84
20, 2850, 11.966315789473684
21, 2850, 11.99157894736842
22, 2850, 11.806315789473684
23, 2850, 11.957894736842105
24, 2850, 12.589473684210526
25, 2850, 11.688421052631579
26, 2850, 12.286315789473685
27, 2850, 11.907368421052631
28, 2850, 12.269473684210526
29, 2850, 12.15157894736842
30, 2850, 12.050526315789474
31, 2850, 12.067368421052631
32, 2850, 12.286315789473685
33, 2850, 12.16842105263158
34, 2850, 12.033684210526316
35, 2850, 11.722105263157895
36, 2850, 12.033684210526316
37, 2850, 11.74736842105263
38, 2850, 11.898947368421053
39, 2850, 12.176842105263157
40, 2850, 11.823157894736843
41, 2850, 11.907368421052631
42, 2850, 11.67157894736842
43, 2850, 11.789473684210526
44, 2850, 11.60421052631579
45, 2850, 11.797894736842105
46, 2850, 12.311578947368421
47, 2850, 11.983157894736841
48, 2850, 12.16
49, 2850, 12.16
50, 2850, 11.545263157894738
1, 2900, 12.306206896551725
2, 2900, 11.900689655172414
3, 2900, 12.099310344827586
4, 2900, 12.107586206896551
5, 2900, 11.875862068965517
6, 2900, 12.057931034482758
7, 2900, 12.024827586206897
8, 2900, 12.24
9, 2900, 12.008275862068965
10, 2900, 12.322758620689655
11, 2900, 12.057931034482758
12, 2900, 11.826206896551724
13, 2900, 12.057931034482758
14, 2900, 11.966896551724139
15, 2900, 11.892413793103449
16, 2900, 12.033103448275861
17, 2900, 11.735172413793103
18, 2900, 12.008275862068965
19, 2900, 12.115862068965518
20, 2900, 12.223448275862069
21, 2900, 12.372413793103448
22, 2900, 12.115862068965518
23, 2900, 11.81793103448276
24, 2900, 12.016551724137932
25, 2900, 11.387586206896552
26, 2900, 12.049655172413793
27, 2900, 12.273103448275862
28, 2900, 12.289655172413793
29, 2900, 12.099310344827586
30, 2900, 12.07448275862069
31, 2900, 12.231724137931035
32, 2900, 12.132413793103447
33, 2900, 11.950344827586207
34, 2900, 11.958620689655172
35, 2900, 11.917241379310346
36, 2900, 11.851034482758621
37, 2900, 12.256551724137932
38, 2900, 12.066206896551725
39, 2900, 12.099310344827586
40, 2900, 11.809655172413793
41, 2900, 11.958620689655172
42, 2900, 12.066206896551725
43, 2900, 11.528275862068966
44, 2900, 11.892413793103449
45, 2900, 12
46, 2900, 12.231724137931035
47, 2900, 11.743448275862068
48, 2900, 11.801379310344828
49, 2900, 11.735172413793103
50, 2900, 12.273103448275862
1, 2950, 11.715254237288136
2, 2950, 11.829152542372881
3, 2950, 12.097627118644068
4, 2950, 11.772203389830509
5, 2950, 11.975593220338983
6, 2950, 11.934915254237287
7, 2950, 12.374237288135593
8, 2950, 11.739661016949153
9, 2950, 11.690847457627118
10, 2950, 11.869830508474577
11, 2950, 11.821016949152542
12, 2950, 12.667118644067797
13, 2950, 12.065084745762713
14, 2950, 12.170847457627119
15, 2950, 11.617627118644068
16, 2950, 11.910508474576272
17, 2950, 12.130169491525423
18, 2950, 12.252203389830509
19, 2950, 12.016271186440678
20, 2950, 12.097627118644068
21, 2950, 11.99186440677966
22, 2950, 12.00813559322034
23, 2950, 11.723389830508475
24, 2950, 11.91864406779661
25, 2950, 12.154576271186441
26, 2950, 11.983728813559322
27, 2950, 12.00813559322034
28, 2950, 12.048813559322033
29, 2950, 11.91864406779661
30, 2950, 12.154576271186441
31, 2950, 11.845423728813559
32, 2950, 12.178983050847458
33, 2950, 12.447457627118643
34, 2950, 12.016271186440678
35, 2950, 11.894237288135594
36, 2950, 11.943050847457627
37, 2950, 12.097627118644068
38, 2950, 12.333559322033897
39, 2950, 12.146440677966101
40, 2950, 12.065084745762713
41, 2950, 11.821016949152542
42, 2950, 12.178983050847458
43, 2950, 11.812881355932204
44, 2950, 12.00813559322034
45, 2950, 11.812881355932204
46, 2950, 12.154576271186441
47, 2950, 12.333559322033897
48, 2950, 12.195254237288136
49, 2950, 11.812881355932204
50, 2950, 12.268474576271187
1, 3000, 11.8
2, 3000, 12.232
3, 3000, 12.2
4, 3000, 12.024
5, 3000, 11.952
6, 3000, 11.992
7, 3000, 11.904
8, 3000, 12.24
9, 3000, 11.88
10, 3000, 11.888
11, 3000, 12.128
12, 3000, 12.208
13, 3000, 12.136
14, 3000, 11.888
15, 3000, 11.792
16, 3000, 12.112
17, 3000, 12.144
18, 3000, 11.92
19, 3000, 11.76
20, 3000, 11.808
21, 3000, 11.968
22, 3000, 12.24
23, 3000, 11.568
24, 3000, 12.08
25, 3000, 11.584
26, 3000, 12.04
27, 3000, 12.288
28, 3000, 12.032
29, 3000, 12.008
30, 3000, 12.032
31, 3000, 11.488
32, 3000, 12.232
33, 3000, 11.736
34, 3000, 12.136
35, 3000, 11.856
36, 3000, 12.256
37, 3000, 11.888
38, 3000, 11.776
39, 3000, 12.256
40, 3000, 12.008
41, 3000, 12.216
42, 3000, 11.936
43, 3000, 12.096
44, 3000, 11.68
45, 3000, 12.056
46, 3000, 11.864
47, 3000, 12.096
48, 3000, 11.968
49, 3000, 12.12
50, 3000, 12.136
1, 3050, 11.968524590163934
2, 3050, 12.22032786885246
3, 3050, 12.157377049180328
4, 3050, 11.763934426229508
5, 3050, 11.91344262295082
6, 3050, 11.929180327868853
7, 3050, 11.968524590163934
8, 3050, 12.055081967213114
9, 3050, 12.157377049180328
10, 3050, 12.299016393442622
11, 3050, 11.82688524590164
12, 3050, 11.724590163934426
13, 3050, 12.039344262295081
14, 3050, 12.409180327868853
15, 3050, 11.944918032786886
16, 3050, 12.157377049180328
17, 3050, 12.346229508196721
18, 3050, 11.653770491803279
19, 3050, 11.527868852459017
20, 3050, 11.976393442622951
21, 3050, 12.346229508196721
22, 3050, 12.243934426229508
23, 3050, 12.17311475409836
24, 3050, 11.677377049180327
25, 3050, 12.078688524590165
26, 3050, 12.275409836065574
27, 3050, 11.661639344262294
28, 3050, 12.102295081967213
29, 3050, 11.63016393442623
30, 3050, 12.047213114754099
31, 3050, 11.842622950819672
32, 3050, 12.023606557377049
33, 3050, 12.165245901639345
34, 3050, 12.08655737704918
35, 3050, 11.819016393442624
36, 3050, 12.19672131147541
37, 3050, 11.575081967213114
38, 3050, 11.787540983606558
39, 3050, 12.204590163934427
40, 3050, 12.062950819672132
41, 3050, 12.094426229508196
42, 3050, 12.094426229508196
43, 3050, 11.960655737704919
44, 3050, 12.165245901639345
45, 3050, 12.39344262295082
46, 3050, 11.677377049180327
47, 3050, 11.685245901639345
48, 3050, 11.905573770491804
49, 3050, 11.787540983606558
50, 3050, 12.243934426229508
1, 3100, 11.550967741935484
2, 3100, 12.046451612903226
3, 3100, 12.263225806451613
4, 3100, 12.178064516129032
5, 3100, 12.30967741935484
6, 3100, 11.628387096774194
7, 3100, 12.185806451612903
8, 3100, 11.92258064516129
9, 3100, 12.147096774193548
10, 3100, 12.139354838709677
11, 3100, 12.193548387096774
12, 3100, 11.992258064516129
13, 3100, 11.868387096774194
14, 3100, 11.984516129032258
15, 3100, 11.938064516129032
16, 3100, 11.775483870967742
17, 3100, 12.131612903225806
18, 3100, 11.419354838709678
19, 3100, 12.100645161290323
20, 3100, 12.209032258064516
21, 3100, 12.131612903225806
22, 3100, 12.16258064516129
23, 3100, 12.100645161290323
24, 3100, 11.876129032258065
25, 3100, 11.953548387096774
26, 3100, 11.891612903225807
27, 3100, 11.899354838709677
28, 3100, 12.116129032258064
29, 3100, 11.814193548387097
30, 3100, 11.984516129032258
31, 3100, 11.945806451612903
32, 3100, 11.798709677419355
33, 3100, 11.976774193548387
34, 3100, 12.061935483870968
35, 3100, 12.108387096774193
36, 3100, 11.868387096774194
37, 3100, 11.976774193548387
38, 3100, 11.961290322580645
39, 3100, 12.24
40, 3100, 12.255483870967742
41, 3100, 12.030967741935484
42, 3100, 11.729032258064516
43, 3100, 11.612903225806452
44, 3100, 12.16258064516129
45, 3100, 11.868387096774194
46, 3100, 12.627096774193548
47, 3100, 12.340645161290322
48, 3100, 11.59741935483871
49, 3100, 11.806451612903226
50, 3100, 12.201290322580645
1, 3150, 11.961904761904762
2, 3150, 12.213333333333333
3, 3150, 11.84
4, 3150, 11.794285714285714
5, 3150, 12.053333333333333
6, 3150, 12.594285714285714
7, 3150, 12.045714285714286
8, 3150, 11.90857142857143
9, 3150, 11.80952380952381
10, 3150, 11.961904761904762
11, 3150, 12.228571428571428
12, 3150, 12.236190476190476
13, 3150, 12.312380952380952
14, 3150, 12.152380952380952
15, 3150, 12.121904761904762
16, 3150, 11.893333333333333
17, 3150, 12.022857142857143
18, 3150, 12.007619047619048
19, 3150, 11.96952380952381
20, 3150, 11.878095238095238
21, 3150, 12.167619047619048
22, 3150, 11.954285714285714
23, 3150, 11.535238095238094
24, 3150, 11.961904761904762
25, 3150, 12.297142857142857
26, 3150, 12.129523809523809
27, 3150, 11.672380952380953
28, 3150, 11.771428571428572
29, 3150, 12.045714285714286
30, 3150, 11.550476190476191
31, 3150, 11.885714285714286
32, 3150, 12.220952380952381
33, 3150, 12.099047619047619
34, 3150, 11.58095238095238
35, 3150, 11.771428571428572
36, 3150, 11.855238095238095
37, 3150, 11.862857142857143
38, 3150, 12.007619047619048
39, 3150, 11.84
40, 3150, 12.038095238095238
41, 3150, 12.038095238095238
42, 3150, 12.175238095238095
43, 3150, 12.228571428571428
44, 3150, 11.946666666666667
45, 3150, 11.657142857142857
46, 3150, 12.045714285714286
47, 3150, 11.870476190476191
48, 3150, 11.527619047619048
49, 3150, 12.167619047619048
50, 3150, 12.403809523809525
1, 3200, 11.985
2, 3200, 12.1275
3, 3200, 12.075
4, 3200, 12.015
5, 3200, 11.8575
6, 3200, 11.7525
7, 3200, 12.4275
8, 3200, 11.955
9, 3200, 12.015
10, 3200, 11.9175
11, 3200, 12.27
12, 3200, 12.2775
13, 3200, 11.97
14, 3200, 12.165
15, 3200, 11.94
16, 3200, 11.5875
17, 3200, 12.0975
18, 3200, 12.045
19, 3200, 11.5425
20, 3200, 11.745
21, 3200, 12.0075
22, 3200, 12.2175
23, 3200, 11.7225
24, 3200, 12.2175
25, 3200, 11.685
26, 3200, 11.97
27, 3200, 12.2025
