attempt, points, estimate
24, 2050, 0.20634146341463414
25, 2050, 0.19463414634146342
26, 2050, 0.1878048780487805
27, 2050, 0.18682926829268293
28, 2050, 0.18439024390243902
29, 2050, 0.21121951219512194
30, 2050, 0.19121951219512195
31, 2050, 0.20878048780487804
32, 2050, 0.20390243902439023
33, 2050, 0.20682926829268292
34, 2050, 0.20146341463414635
35, 2050, 0.2029268292682927
36, 2050, 0.18390243902439024
37, 2050, 0.2
38, 2050, 0.18439024390243902
39, 2050, 0.1878048780487805
40, 2050, 0.19707317073170733
41, 2050, 0.19951219512195123
42, 2050, 0.1902439024390244
43, 2050, 0.20536585365853657
44, 2050, 0.20390243902439023
45, 2050, 0.2121951219512195
46, 2050, 0.22
47, 2050, 0.21414634146341463
48, 2050, 0.2126829268292683
49, 2050, 0.2048780487804878
50, 2050, 0.19170731707317074
1, 2100, 0.20857142857142857
2, 2100, 0.18857142857142858
3, 2100, 0.17857142857142858
4, 2100, 0.19476190476190477
5, 2100, 0.19952380952380952
6, 2100, 0.19142857142857142
7, 2100, 0.2019047619047619
8, 2100, 0.21714285714285714
9, 2100, 0.19333333333333333
10, 2100, 0.19952380952380952
11, 2100, 0.19666666666666666
12, 2100, 0.19142857142857142
13, 2100, 0.1880952380952381
14, 2100, 0.21285714285714286
15, 2100, 0.20476190476190476
16, 2100, 0.19666666666666666
17, 2100, 0.19523809523809524
18, 2100, 0.21619047619047618
19, 2100, 0.20333333333333334
20, 2100, 0.19714285714285715
21, 2100, 0.18571428571428572
22, 2100, 0.22523809523809524
23, 2100, 0.2219047619047619
24, 2100, 0.1919047619047619
25, 2100, 0.20238095238095238
26, 2100, 0.20714285714285716
27, 2100, 0.19095238095238096
28, 2100, 0.20238095238095238
29, 2100, 0.1961904761904762
30, 2100, 0.21857142857142858
31, 2100, 0.19380952380952382
32, 2100, 0.19857142857142857
33, 2100, 0.18714285714285714
34, 2100, 0.1823809523809524
35, 2100, 0.20523809523809525
36, 2100, 0.20809523809523808
37, 2100, 0.2119047619047619
38, 2100, 0.18047619047619048
39, 2100, 0.20809523809523808
40, 2100, 0.19857142857142857
41, 2100, 0.18095238095238095
42, 2100, 0.19666666666666666
43, 2100, 0.19523809523809524
44, 2100, 0.2
45, 2100, 0.19428571428571428
46, 2100, 0.22476190476190477
47, 2100, 0.1957142857142857
48, 2100, 0.2
49, 2100, 0.2057142857142857
50, 2100, 0.20142857142857143
1, 2150, 0.2013953488372093
2, 2150, 0.21069767441860465
3, 2150, 0.1888372093023256
4, 2150, 0.19534883720930232
5, 2150, 0.19627906976744186
6, 2150, 0.19627906976744186
7, 2150, 0.20744186046511628
8, 2150, 0.18790697674418605
9, 2150, 0.19069767441860466
10, 2150, 0.19209302325581395
11, 2150, 0.18790697674418605
12, 2150, 0.2102325581395349
13, 2150, 0.1972093023255814
14, 2150, 0.2
15, 2150, 0.2013953488372093
16, 2150, 0.19348837209302325
17, 2150, 0.20465116279069767
18, 2150, 0.2069767441860465
19, 2150, 0.2
20, 2150, 0.19627906976744186
21, 2150, 0.19441860465116279
22, 2150, 0.19674418604651162
23, 2150, 0.1958139534883721
24, 2150, 0.20418604651162792
25, 2150, 0.19023255813953488
26, 2150, 0.19209302325581395
27, 2150, 0.21302325581395348
28, 2150, 0.19116279069767442
29, 2150, 0.20372093023255813
30, 2150, 0.19953488372093023
31, 2150, 0.19441860465116279
32, 2150, 0.20465116279069767
33, 2150, 0.2102325581395349
34, 2150, 0.19395348837209303
35, 2150, 0.20837209302325582
36, 2150, 0.18511627906976744
37, 2150, 0.19953488372093023
38, 2150, 0.21069767441860465
39, 2150, 0.20651162790697675
40, 2150, 0.19395348837209303
41, 2150, 0.19534883720930232
42, 2150, 0.20837209302325582
43, 2150, 0.2102325581395349
44, 2150, 0.20837209302325582
45, 2150, 0.1925581395348837
46, 2150, 0.20883720930232558
47, 2150, 0.20651162790697675
48, 2150, 0.1758139534883721
49, 2150, 0.19116279069767442
50, 2150, 0.20511627906976745
1, 2200, 0.1940909090909091
2, 2200, 0.195
3, 2200, 0.20954545454545453
4, 2200, 0.19636363636363635
5, 2200, 0.2009090909090909
6, 2200, 0.205
7, 2200, 0.18772727272727271
8, 2200, 0.21
9, 2200, 0.19590909090909092
10, 2200, 0.17727272727272728
11, 2200, 0.19954545454545455
12, 2200, 0.1940909090909091
13, 2200, 0.20136363636363636
14, 2200, 0.19363636363636363
15, 2200, 0.20681818181818182
16, 2200, 0.2131818181818182
17, 2200, 0.19545454545454546
18, 2200, 0.2159090909090909
19, 2200, 0.1940909090909091
20, 2200, 0.20363636363636364
21, 2200, 0.21
22, 2200, 0.20136363636363636
23, 2200, 0.19545454545454546
24, 2200, 0.1918181818181818
25, 2200, 0.1890909090909091
26, 2200, 0.21409090909090908
27, 2200, 0.20545454545454545
28, 2200, 0.1940909090909091
29, 2200, 0.20954545454545453
30, 2200, 0.20136363636363636
31, 2200, 0.2081818181818182
32, 2200, 0.2009090909090909
33, 2200, 0.21636363636363637
34, 2200, 0.20318181818181819
35, 2200, 0.2
36, 2200, 0.19954545454545455
37, 2200, 0.195
38, 2200, 0.18954545454545454
39, 2200, 0.20545454545454545
40, 2200, 0.18863636363636363
41, 2200, 0.2131818181818182
42, 2200, 0.20454545454545456
43, 2200, 0.19590909090909092
44, 2200, 0.19454545454545455
45, 2200, 0.2018181818181818
46, 2200, 0.17954545454545454
47, 2200, 0.19454545454545455
48, 2200, 0.20045454545454544
49, 2200, 0.19454545454545455
50, 2200, 0.18727272727272729
1, 2250, 0.20444444444444446
2, 2250, 0.2
3, 2250, 0.20577777777777778
4, 2250, 0.196
5, 2250, 0.18133333333333335
6, 2250, 0.2071111111111111
7, 2250, 0.1991111111111111
8, 2250, 0.19644444444444445
9, 2250, 0.19866666666666666
10, 2250, 0.20444444444444446
11, 2250, 0.19111111111111112
12, 2250, 0.21555555555555556
13, 2250, 0.19511111111111112
14, 2250, 0.20222222222222222
15, 2250, 0.208
16, 2250, 0.19866666666666666
17, 2250, 0.18755555555555556
18, 2250, 0.19555555555555557
19, 2250, 0.192
20, 2250, 0.20533333333333334
21, 2250, 0.1968888888888889
22, 2250, 0.18844444444444444
23, 2250, 0.20933333333333334
24, 2250, 0.20044444444444445
25, 2250, 0.21022222222222223
26, 2250, 0.22577777777777777
27, 2250, 0.19866666666666666
28, 2250, 0.19955555555555557
29, 2250, 0.19955555555555557
30, 2250, 0.20844444444444443
31, 2250, 0.18355555555555556
32, 2250, 0.192
33, 2250, 0.21022222222222223
34, 2250, 0.20444444444444446
35, 2250, 0.20177777777777778
36, 2250, 0.19066666666666668
37, 2250, 0.208
38, 2250, 0.19377777777777777
39, 2250, 0.20533333333333334
40, 2250, 0.216
41, 2250, 0.19555555555555557
42, 2250, 0.19111111111111112
43, 2250, 0.20222222222222222
44, 2250, 0.19955555555555557
45, 2250, 0.20044444444444445
46, 2250, 0.21155555555555555
47, 2250, 0.19111111111111112
48, 2250, 0.21155555555555555
49, 2250, 0.1968888888888889
50, 2250, 0.18711111111111112
1, 2300, 0.20478260869565218
2, 2300, 0.2091304347826087
3, 2300, 0.20043478260869566
4, 2300, 0.20521739130434782
5, 2300, 0.19826086956521738
6, 2300, 0.18782608695652173
7, 2300, 0.19826086956521738
8, 2300, 0.1973913043478261
9, 2300, 0.20695652173913043
10, 2300, 0.18869565217391304
11, 2300, 0.1956521739130435
12, 2300, 0.18782608695652173
13, 2300, 0.1956521739130435
14, 2300, 0.18956521739130436
15, 2300, 0.2
16, 2300, 0.1956521739130435
17, 2300, 0.21913043478260869
18, 2300, 0.19391304347826088
19, 2300, 0.21913043478260869
20, 2300, 0.19478260869565217
21, 2300, 0.20217391304347826
22, 2300, 0.19869565217391305
23, 2300, 0.19652173913043477
24, 2300, 0.1917391304347826
25, 2300, 0.1956521739130435
26, 2300, 0.19521739130434781
27, 2300, 0.2091304347826087
28, 2300, 0.19
29, 2300, 0.21782608695652175
30, 2300, 0.18304347826086956
31, 2300, 0.20782608695652174
32, 2300, 0.19782608695652174
33, 2300, 0.21521739130434783
34, 2300, 0.20521739130434782
35, 2300, 0.19869565217391305
36, 2300, 0.2126086956521739
37, 2300, 0.2165217391304348
38, 2300, 0.19304347826086957
39, 2300, 0.1917391304347826
40, 2300, 0.18869565217391304
41, 2300, 0.1882608695652174
42, 2300, 0.21739130434782608
43, 2300, 0.20217391304347826
44, 2300, 0.19608695652173913
45, 2300, 0.20173913043478262
46, 2300, 0.19782608695652174
47, 2300, 0.19521739130434781
48, 2300, 0.19956521739130434
49, 2300, 0.2091304347826087
50, 2300, 0.20347826086956522
1, 2350, 0.20340425531914894
2, 2350, 0.2123404255319149
3, 2350, 0.21063829787234042
4, 2350, 0.21106382978723404
5, 2350, 0.19063829787234043
6, 2350, 0.19957446808510637
7, 2350, 0.19148936170212766
8, 2350, 0.19787234042553192
9, 2350, 0.20382978723404255
10, 2350, 0.19063829787234043
11, 2350, 0.22893617021276597
12, 2350, 0.19021276595744682
13, 2350, 0.19659574468085106
14, 2350, 0.18851063829787235
15, 2350, 0.20851063829787234
16, 2350, 0.20212765957446807
17, 2350, 0.18085106382978725
18, 2350, 0.2051063829787234
19, 2350, 0.19829787234042554
20, 2350, 0.2119148936170213
21, 2350, 0.20425531914893616
22, 2350, 0.2025531914893617
23, 2350, 0.2051063829787234
24, 2350, 0.20808510638297872
25, 2350, 0.20851063829787234
26, 2350, 0.1825531914893617
27, 2350, 0.2025531914893617
28, 2350, 0.20127659574468085
29, 2350, 0.19063829787234043
30, 2350, 0.2025531914893617
31, 2350, 0.19872340425531915
32, 2350, 0.19914893617021276
33, 2350, 0.19617021276595745
34, 2350, 0.20170212765957446
35, 2350, 0.22085106382978723
36, 2350, 0.19234042553191488
37, 2350, 0.18978723404255318
38, 2350, 0.19957446808510637
39, 2350, 0.18808510638297873
40, 2350, 0.19276595744680852
41, 2350, 0.19191489361702127
42, 2350, 0.2097872340425532
43, 2350, 0.18851063829787235
44, 2350, 0.19531914893617022
45, 2350, 0.19319148936170213
46, 2350, 0.19276595744680852
47, 2350, 0.20382978723404255
48, 2350, 0.19361702127659575
49, 2350, 0.2072340425531915
50, 2350, 0.20127659574468085
1, 2400, 0.20833333333333334
2, 2400, 0.20416666666666666
3, 2400, 0.195
4, 2400, 0.20375
5, 2400, 0.20666666666666667
6, 2400, 0.20791666666666667
7, 2400, 0.19541666666666666
8, 2400, 0.20666666666666667
9, 2400, 0.21291666666666667
10, 2400, 0.1975
11, 2400, 0.185
12, 2400, 0.19958333333333333
13, 2400, 0.2075
14, 2400, 0.19625
15, 2400, 0.20791666666666667
16, 2400, 0.19666666666666666
17, 2400, 0.18583333333333332
18, 2400, 0.21
19, 2400, 0.20791666666666667
20, 2400, 0.19375
21, 2400, 0.20875
22, 2400, 0.20416666666666666
23, 2400, 0.19958333333333333
24, 2400, 0.18666666666666668
25, 2400, 0.19666666666666666
26, 2400, 0.18541666666666667
27, 2400, 0.20625
28, 2400, 0.18958333333333333
29, 2400, 0.20916666666666667
30, 2400, 0.20875
31, 2400, 0.18916666666666668
32, 2400, 0.21416666666666667
33, 2400, 0.20958333333333334
34, 2400, 0.1975
35, 2400, 0.18958333333333333
36, 2400, 0.19625
37, 2400, 0.19875
38, 2400, 0.20166666666666666
39, 2400, 0.21041666666666667
40, 2400, 0.20458333333333334
41, 2400, 0.18916666666666668
42, 2400, 0.21166666666666667
43, 2400, 0.2125
44, 2400, 0.20208333333333334
45, 2400, 0.19583333333333333
46, 2400, 0.20166666666666666
47, 2400, 0.20166666666666666
48, 2400, 0.20791666666666667
49, 2400, 0.20333333333333334
50, 2400, 0.20041666666666666
1, 2450, 0.19306122448979593
2, 2450, 0.20653061224489797
3, 2450, 0.19387755102040816
4, 2450, 0.19428571428571428
5, 2450, 0.1963265306122449
6, 2450, 0.20448979591836736
7, 2450, 0.1983673469387755
8, 2450, 0.20122448979591837
9, 2450, 0.19183673469387755
10, 2450, 0.20122448979591837
11, 2450, 0.19183673469387755
12, 2450, 0.19714285714285715
13, 2450, 0.19510204081632654
14, 2450, 0.19142857142857142
15, 2450, 0.2089795918367347
16, 2450, 0.21428571428571427
17, 2450, 0.19959183673469388
18, 2450, 0.18775510204081633
19, 2450, 0.20775510204081632
20, 2450, 0.20326530612244897
21, 2450, 0.19551020408163267
22, 2450, 0.1963265306122449
23, 2450, 0.19142857142857142
24, 2450, 0.20979591836734693
25, 2450, 0.1893877551020408
26, 2450, 0.19918367346938776
27, 2450, 0.19877551020408163
28, 2450, 0.2
29, 2450, 0.20938775510204083
30, 2450, 0.20081632653061224
31, 2450, 0.19591836734693877
32, 2450, 0.19346938775510203
33, 2450, 0.20612244897959184
34, 2450, 0.20408163265306123
35, 2450, 0.2016326530612245
36, 2450, 0.1906122448979592
37, 2450, 0.1946938775510204
38, 2450, 0.19877551020408163
39, 2450, 0.21142857142857144
40, 2450, 0.21020408163265306
41, 2450, 0.19795918367346937
42, 2450, 0.19510204081632654
43, 2450, 0.21061224489795918
44, 2450, 0.20489795918367346
45, 2450, 0.1983673469387755
46, 2450, 0.20244897959183675
47, 2450, 0.18612244897959185
48, 2450, 0.20326530612244897
49, 2450, 0.1840816326530612
50, 2450, 0.19714285714285715
1, 2500, 0.2044
2, 2500, 0.1972
3, 2500, 0.2048
4, 2500, 0.1824
5, 2500, 0.2032
6, 2500, 0.1964
7, 2500, 0.1908
8, 2500, 0.1884
9, 2500, 0.2004
10, 2500, 0.1928
11, 2500, 0.2008
12, 2500, 0.2024
13, 2500, 0.1964
14, 2500, 0.1972
15, 2500, 0.2016
16, 2500, 0.2096
17, 2500, 0.206
18, 2500, 0.2036
19, 2500, 0.1988
20, 2500, 0.192
21, 2500, 0.2148
22, 2500, 0.1932
23, 2500, 0.1964
24, 2500, 0.2092
25, 2500, 0.2092
26, 2500, 0.2104
27, 2500, 0.204
28, 2500, 0.1888
29, 2500, 0.2052
30, 2500, 0.2044
31, 2500, 0.1936
32, 2500, 0.196
33, 2500, 0.1916
34, 2500, 0.2048
35, 2500, 0.204
36, 2500, 0.2064
37, 2500, 0.1932
38, 2500, 0.2088
39, 2500, 0.2056
40, 2500, 0.2136
41, 2500, 0.1972
42, 2500, 0.2088
43, 2500, 0.216
44, 2500, 0.1968
45, 2500, 0.1784
46, 2500, 0.1948
47, 2500, 0.204
48, 2500, 0.2108
49, 2500, 0.2012
50, 2500, 0.1964
1, 2550, 0.20313725490196077
2, 2550, 0.19686274509803922
3, 2550, 0.2019607843137255
4, 2550, 0.1984313725490196
5, 2550, 0.19686274509803922
6, 2550, 0.19294117647058823
7, 2550, 0.2027450980392157
8, 2550, 0.1992156862745098
9, 2550, 0.20039215686274509
10, 2550, 0.19450980392156864
11, 2550, 0.19647058823529412
12, 2550, 0.2015686274509804
13, 2550, 0.21490196078431373
14, 2550, 0.1976470588235294
15, 2550, 0.2054901960784314
16, 2550, 0.21529411764705883
17, 2550, 0.1996078431372549
18, 2550, 0.18980392156862744
19, 2550, 0.20588235294117646
20, 2550, 0.19686274509803922
21, 2550, 0.20627450980392156
22, 2550, 0.2015686274509804
23, 2550, 0.21058823529411766
24, 2550, 0.21294117647058824
25, 2550, 0.2019607843137255
26, 2550, 0.20666666666666667
27, 2550, 0.19372549019607843
28, 2550, 0.1996078431372549
29, 2550, 0.20039215686274509
30, 2550, 0.19647058823529412
31, 2550, 0.18549019607843137
32, 2550, 0.21058823529411766
33, 2550, 0.18705882352941178
34, 2550, 0.18627450980392157
35, 2550, 0.2011764705882353
36, 2550, 0.2
37, 2550, 0.2007843137254902
38, 2550, 0.1992156862745098
39, 2550, 0.18549019607843137
40, 2550, 0.1996078431372549
41, 2550, 0.19019607843137254
42, 2550, 0.19294117647058823
43, 2550, 0.18941176470588236
44, 2550, 0.19254901960784312
45, 2550, 0.19254901960784312
46, 2550, 0.1996078431372549
47, 2550, 0.19215686274509805
48, 2550, 0.1843137254901961
49, 2550, 0.18941176470588236
50, 2550, 0.19647058823529412
1, 2600, 0.19538461538461538
2, 2600, 0.18884615384615386
3, 2600, 0.19692307692307692
4, 2600, 0.19346153846153846
5, 2600, 0.20192307692307693
6, 2600, 0.20615384615384616
7, 2600, 0.20076923076923076
8, 2600, 0.2026923076923077
9, 2600, 0.19884615384615384
10, 2600, 0.1973076923076923
11, 2600, 0.19884615384615384
12, 2600, 0.1973076923076923
13, 2600, 0.19692307692307692
14, 2600, 0.2076923076923077
15, 2600, 0.21307692307692308
16, 2600, 0.18846153846153846
17, 2600, 0.19153846153846155
18, 2600, 0.19923076923076924
19, 2600, 0.205
20, 2600, 0.20384615384615384
21, 2600, 0.1976923076923077
22, 2600, 0.2026923076923077
23, 2600, 0.2073076923076923
24, 2600, 0.20807692307692308
25, 2600, 0.195
26, 2600, 0.20307692307692307
27, 2600, 0.19615384615384615
28, 2600, 0.2026923076923077
29, 2600, 0.21653846153846154
30, 2600, 0.21461538461538462
31, 2600, 0.1946153846153846
32, 2600, 0.19153846153846155
33, 2600, 0.19615384615384615
34, 2600, 0.1996153846153846
35, 2600, 0.19076923076923077
36, 2600, 0.195
37, 2600, 0.19807692307692307
38, 2600, 0.195
39, 2600, 0.18615384615384614
40, 2600, 0.20692307692307693
41, 2600, 0.1973076923076923
42, 2600, 0.21384615384615385
43, 2600, 0.205
44, 2600, 0.1803846153846154
45, 2600, 0.1976923076923077
46, 2600, 0.20307692307692307
47, 2600, 0.20923076923076922
48, 2600, 0.20884615384615385
49, 2600, 0.21576923076923077
50, 2600, 0.205
1, 2650, 0.1950943396226415
2, 2650, 0.19245283018867926
3, 2650, 0.19962264150943396
4, 2650, 0.18679245283018867
5, 2650, 0.19735849056603774
6, 2650, 0.19962264150943396
7, 2650, 0.2120754716981132
8, 2650, 0.20339622641509433
9, 2650, 0.19622641509433963
10, 2650, 0.20226415094339623
11, 2650, 0.18867924528301888
12, 2650, 0.20830188679245282
13, 2650, 0.18528301886792453
14, 2650, 0.21056603773584906
15, 2650, 0.2018867924528302
16, 2650, 0.2079245283018868
17, 2650, 0.20528301886792452
18, 2650, 0.20452830188679244
19, 2650, 0.20943396226415095
20, 2650, 0.2037735849056604
21, 2650, 0.19358490566037737
22, 2650, 0.19433962264150945
23, 2650, 0.1879245283018868
24, 2650, 0.1969811320754717
25, 2650, 0.189811320754717
26, 2650, 0.19962264150943396
27, 2650, 0.2037735849056604
28, 2650, 0.19018867924528302
29, 2650, 0.19660377358490566
30, 2650, 0.19735849056603774
31, 2650, 0.20037735849056604
32, 2650, 0.2030188679245283
33, 2650, 0.20037735849056604
34, 2650, 0.20113207547169812
35, 2650, 0.19584905660377358
36, 2650, 0.20830188679245282
37, 2650, 0.21358490566037736
38, 2650, 0.20754716981132076
39, 2650, 0.2049056603773585
40, 2650, 0.2139622641509434
41, 2650, 0.19924528301886793
42, 2650, 0.1969811320754717
43, 2650, 0.20150943396226415
44, 2650, 0.189811320754717
45, 2650, 0.20754716981132076
46, 2650, 0.21169811320754717
47, 2650, 0.2090566037735849
48, 2650, 0.2049056603773585
49, 2650, 0.19735849056603774
50, 2650, 0.20754716981132076
1, 2700, 0.19
2, 2700, 0.2025925925925926
3, 2700, 0.21185185185185185
4, 2700, 0.21222222222222223
5, 2700, 0.20592592592592593
6, 2700, 0.19185185185185186
7, 2700, 0.19592592592592592
8, 2700, 0.19333333333333333
9, 2700, 0.19185185185185186
10, 2700, 0.19555555555555557
11, 2700, 0.19074074074074074
12, 2700, 0.20925925925925926
13, 2700, 0.21074074074074073
14, 2700, 0.18851851851851853
15, 2700, 0.19296296296296298
16, 2700, 0.19814814814814816
17, 2700, 0.20148148148148148
18, 2700, 0.20555555555555555
19, 2700, 0.20925925925925926
20, 2700, 0.1988888888888889
21, 2700, 0.20814814814814814
22, 2700, 0.19962962962962963
23, 2700, 0.19592592592592592
24, 2700, 0.20333333333333334
25, 2700, 0.1985185185185185
26, 2700, 0.20703703703703705
27, 2700, 0.19296296296296298
28, 2700, 0.20148148148148148
29, 2700, 0.2051851851851852
30, 2700, 0.19111111111111112
31, 2700, 0.21
32, 2700, 0.2048148148148148
33, 2700, 0.21259259259259258
34, 2700, 0.19111111111111112
35, 2700, 0.20444444444444446
36, 2700, 0.2048148148148148
37, 2700, 0.18925925925925927
38, 2700, 0.20703703703703705
39, 2700, 0.20592592592592593
40, 2700, 0.1937037037037037
41, 2700, 0.21222222222222223
42, 2700, 0.20333333333333334
43, 2700, 0.19444444444444445
44, 2700, 0.19962962962962963
45, 2700, 0.19148148148148147
46, 2700, 0.20444444444444446
47, 2700, 0.20555555555555555
48, 2700, 0.19518518518518518
49, 2700, 0.20333333333333334
50, 2700, 0.20222222222222222
1, 2750, 0.20836363636363636
2, 2750, 0.2
3, 2750, 0.1821818181818182
4, 2750, 0.20218181818181818
5, 2750, 0.20254545454545456
6, 2750, 0.19818181818181818
7, 2750, 0.21527272727272728
8, 2750, 0.20654545454545453
9, 2750, 0.19527272727272726
10, 2750, 0.20472727272727273
11, 2750, 0.1930909090909091
12, 2750, 0.20909090909090908
13, 2750, 0.21709090909090908
14, 2750, 0.18581818181818183
15, 2750, 0.196
16, 2750, 0.20581818181818182
17, 2750, 0.19163636363636363
18, 2750, 0.20254545454545456
19, 2750, 0.19018181818181817
20, 2750, 0.2029090909090909
21, 2750, 0.1978181818181818
22, 2750, 0.19163636363636363
23, 2750, 0.18181818181818182
24, 2750, 0.19127272727272726
25, 2750, 0.20654545454545453
26, 2750, 0.19927272727272727
27, 2750, 0.1890909090909091
28, 2750, 0.20254545454545456
29, 2750, 0.20363636363636364
30, 2750, 0.20872727272727273
31, 2750, 0.2010909090909091
32, 2750, 0.2069090909090909
33, 2750, 0.20218181818181818
34, 2750, 0.2010909090909091
35, 2750, 0.19818181818181818
36, 2750, 0.20981818181818182
37, 2750, 0.20327272727272727
38, 2750, 0.20581818181818182
39, 2750, 0.1829090909090909
40, 2750, 0.20545454545454545
41, 2750, 0.2010909090909091
42, 2750, 0.19054545454545455
43, 2750, 0.2109090909090909
44, 2750, 0.19527272727272726
45, 2750, 0.204
46, 2750, 0.19745454545454547
47, 2750, 0.20072727272727273
48, 2750, 0.19672727272727272
49, 2750, 0.1989090909090909
50, 2750, 0.19636363636363635
1, 2800, 0.20714285714285716
2, 2800, 0.19678571428571429
3, 2800, 0.18964285714285714
4, 2800, 0.20892857142857144
5, 2800, 0.2017857142857143
6, 2800, 0.19642857142857142
7, 2800, 0.195
8, 2800, 0.20214285714285715
9, 2800, 0.205
10, 2800, 0.205
11, 2800, 0.20535714285714285
12, 2800, 0.20357142857142857
13, 2800, 0.205
14, 2800, 0.19357142857142856
15, 2800, 0.2025
16, 2800, 0.19642857142857142
17, 2800, 0.2057142857142857
18, 2800, 0.19214285714285714
19, 2800, 0.1992857142857143
20, 2800, 0.19642857142857142
21, 2800, 0.18785714285714286
22, 2800, 0.19857142857142857
23, 2800, 0.20964285714285713
24, 2800, 0.19785714285714287
25, 2800, 0.2067857142857143
26, 2800, 0.21392857142857144
27, 2800, 0.20107142857142857
28, 2800, 0.2007142857142857
29, 2800, 0.20142857142857143
30, 2800, 0.19964285714285715
31, 2800, 0.19214285714285714
32, 2800, 0.2117857142857143
33, 2800, 0.21214285714285713
34, 2800, 0.195
35, 2800, 0.20535714285714285
36, 2800, 0.21071428571428572
37, 2800, 0.2
38, 2800, 0.20107142857142857
39, 2800, 0.21428571428571427
40, 2800, 0.2067857142857143
41, 2800, 0.19428571428571428
42, 2800, 0.21964285714285714
43, 2800, 0.2082142857142857
44, 2800, 0.2025
45, 2800, 0.20285714285714285
46, 2800, 0.19892857142857143
47, 2800, 0.2
48, 2800, 0.2
49, 2800, 0.19714285714285715
50, 2800, 0.20714285714285716
1, 2850, 0.20105263157894737
2, 2850, 0.20491228070175438
3, 2850, 0.19649122807017544
4, 2850, 0.20842105263157895
5, 2850, 0.20842105263157895
6, 2850, 0.20596491228070177
7, 2850, 0.20771929824561403
8, 2850, 0.19789473684210526
9, 2850, 0.19298245614035087
10, 2850, 0.2031578947368421
11, 2850, 0.21403508771929824
12, 2850, 0.1912280701754386
13, 2850, 0.20175438596491227
14, 2850, 0.20666666666666667
15, 2850, 0.1870175438596491
16, 2850, 0.19894736842105262
17, 2850, 0.216140350877193
18, 2850, 0.20175438596491227
19, 2850, 0.19333333333333333
20, 2850, 0.2063157894736842
21, 2850, 0.2031578947368421
22, 2850, 0.20210526315789473
23, 2850, 0.19543859649122808
24, 2850, 0.20140350877192983
25, 2850, 0.20175438596491227
26, 2850, 0.2063157894736842
27, 2850, 0.18526315789473685
28, 2850, 0.2112280701754386
29, 2850, 0.20175438596491227
30, 2850, 0.20596491228070177
31, 2850, 0.19614035087719298
32, 2850, 0.2112280701754386
33, 2850, 0.20350877192982456
34, 2850, 0.20456140350877192
35, 2850, 0.19017543859649122
36, 2850, 0.19649122807017544
37, 2850, 0.19543859649122808
38, 2850, 0.18350877192982457
39, 2850, 0.2024561403508772
40, 2850, 0.19649122807017544
41, 2850, 0.21087719298245614
42, 2850, 0.19614035087719298
43, 2850, 0.2007017543859649
44, 2850, 0.19298245614035087
45, 2850, 0.19824561403508772
46, 2850, 0.21157894736842106
47, 2850, 0.1943859649122807
48, 2850, 0.19964912280701755
49, 2850, 0.19894736842105262
50, 2850, 0.18947368421052632
1, 2900, 0.20103448275862068
2, 2900, 0.1813793103448276
3, 2900, 0.20551724137931035
4, 2900, 0.20344827586206896
5, 2900, 0.19551724137931034
6, 2900, 0.2
7, 2900, 0.19655172413793104
8, 2900, 0.20620689655172414
9, 2900, 0.19310344827586207
10, 2900, 0.1993103448275862
11, 2900, 0.2003448275862069
12, 2900, 0.19827586206896552
13, 2900, 0.20206896551724138
14, 2900, 0.19517241379310346
15, 2900, 0.2082758620689655
16, 2900, 0.21586206896551724
17, 2900, 0.19448275862068964
18, 2900, 0.19655172413793104
19, 2900, 0.20448275862068965
20, 2900, 0.19482758620689655
21, 2900, 0.20379310344827586
22, 2900, 0.20551724137931035
23, 2900, 0.19586206896551725
24, 2900, 0.1996551724137931
25, 2900, 0.19310344827586207
26, 2900, 0.19034482758620688
27, 2900, 0.21379310344827587
28, 2900, 0.2103448275862069
29, 2900, 0.18586206896551724
30, 2900, 0.2024137931034483
31, 2900, 0.20103448275862068
32, 2900, 0.1986206896551724
33, 2900, 0.20655172413793105
34, 2900, 0.2013793103448276
35, 2900, 0.19758620689655174
36, 2900, 0.2013793103448276
37, 2900, 0.1906896551724138
38, 2900, 0.20275862068965517
39, 2900, 0.19586206896551725
40, 2900, 0.1993103448275862
41, 2900, 0.2
42, 2900, 0.2
43, 2900, 0.19241379310344828
44, 2900, 0.2093103448275862
45, 2900, 0.1906896551724138
46, 2900, 0.20413793103448277
47, 2900, 0.2096551724137931
48, 2900, 0.19517241379310346
49, 2900, 0.19241379310344828
50, 2900, 0.21275862068965518
1, 2950, 0.19254237288135592
2, 2950, 0.2040677966101695
3, 2950, 0.20033898305084746
4, 2950, 0.18949152542372882
5, 2950, 0.2094915254237288
6, 2950, 0.2122033898305085
7, 2950, 0.22203389830508474
8, 2950, 0.1945762711864407
9, 2950, 0.19186440677966102
10, 2950, 0.20271186440677966
11, 2950, 0.19728813559322034
12, 2950, 0.21322033898305084
13, 2950, 0.20610169491525424
14, 2950, 0.1945762711864407
15, 2950, 0.19796610169491524
16, 2950, 0.19830508474576272
17, 2950, 0.19830508474576272
18, 2950, 0.1952542372881356
19, 2950, 0.20271186440677966
20, 2950, 0.20542372881355933
21, 2950, 0.19898305084745763
22, 2950, 0.20779661016949152
23, 2950, 0.19186440677966102
24, 2950, 0.19830508474576272
25, 2950, 0.19864406779661017
26, 2950, 0.19728813559322034
27, 2950, 0.20135593220338982
28, 2950, 0.2023728813559322
29, 2950, 0.20033898305084746
