attempt, points, estimate
48, 600, 2.199114857512855
49, 600, 2.0106192982974678
50, 600, 1.9058995431778079
1, 650, 1.9912864204292227
2, 650, 2.232947393782284
3, 650, 1.9912864204292227
4, 650, 2.1652823212434265
5, 650, 2.078284370836325
6, 650, 2.0976172487045694
7, 650, 2.0106192982974678
8, 650, 1.9236213478903657
9, 650, 1.9622871036268554
10, 650, 1.9719535425609778
11, 650, 2.078284370836325
12, 650, 2.126616565506937
13, 650, 2.126616565506937
14, 650, 1.8172905196150189
15, 650, 2.078284370836325
16, 650, 2.039618615099835
17, 650, 2.0202857372315903
18, 650, 1.8076240806808965
19, 650, 1.8849555921538759
20, 650, 1.9816199814951
21, 650, 2.087950809770447
22, 650, 2.0492850540339576
23, 650, 2.000952859363345
24, 650, 2.1362830044410592
25, 650, 1.9912864204292227
26, 650, 2.078284370836325
27, 650, 1.9526206646927329
28, 650, 1.9042884700221205
29, 650, 2.1942816380457937
30, 650, 2.078284370836325
31, 650, 1.9816199814951
32, 650, 2.1169501265728146
33, 650, 2.0202857372315903
34, 650, 2.2232809548481614
35, 650, 2.1169501265728146
36, 650, 2.2039480769799162
37, 650, 2.000952859363345
38, 650, 2.0589514929680797
39, 650, 1.8172905196150189
40, 650, 2.0106192982974678
41, 650, 2.0492850540339576
42, 650, 1.9332877868244882
43, 650, 2.0492850540339576
44, 650, 2.078284370836325
45, 650, 2.1169501265728146
46, 650, 1.8076240806808965
47, 650, 2.087950809770447
48, 650, 1.9139549089562433
49, 650, 1.9912864204292227
50, 650, 2.0299521761657124
1, 700, 1.9567634242359282
2, 700, 1.8759796131436195
3, 700, 2.0375472353282373
4, 700, 1.983691361266698
5, 700, 1.9747153822564416
6, 700, 2.1632109414718292
7, 700, 1.8759796131436195
8, 700, 1.8939315711641325
9, 700, 2.118331046420546
10, 700, 1.606700242835923
11, 700, 2.199114857512855
12, 700, 2.019595277307724
13, 700, 1.938811466215415
14, 700, 1.938811466215415
15, 700, 2.0465232143384937
16, 700, 1.9926673402769546
17, 700, 2.001643319287211
18, 700, 1.9747153822564416
19, 700, 1.920859508194902
20, 700, 2.0914031093897765
21, 700, 1.9298354872051586
22, 700, 1.8490516761128495
23, 700, 1.9747153822564416
24, 700, 1.8759796131436195
25, 700, 2.118331046420546
26, 700, 2.001643319287211
27, 700, 2.0285712563179805
28, 700, 1.9747153822564416
29, 700, 1.8939315711641325
30, 700, 2.1003790884000333
31, 700, 2.0914031093897765
32, 700, 2.0106192982974678
33, 700, 1.9567634242359282
34, 700, 1.983691361266698
35, 700, 2.0106192982974678
36, 700, 2.1362830044410592
37, 700, 1.9926673402769546
38, 700, 1.7951958020513104
